DATATYPE,PRODUCT,ITEM1,ITEM2,ENERGY_PRODUCT,MAIN_FLOW,FLOW_BREAKDOWN,PLANT_TYPE,STOCKS,VIS_A_VIS_AREA,MEASURE_VALUE_TYPE,UNIT_MEASURE
STOCKS,AVGAS,MALTA,SABRBILT,O4651,STOCKS,CLOSTLV,_Z,ABRBILT,MT,WEIGHT,KT
STOCKS,JETGAS,MALTA,SABRBILT,O4653,STOCKS,CLOSTLV,_Z,ABRBILT,MT,WEIGHT,KT
STOCKS,JETKERO,MALTA,SABRBILT,O4661,STOCKS,CLOSTLV,_Z,ABRBILT,MT,WEIGHT,KT
STOCKS,BIOJETKERO,MALTA,SABRBILT,R5232,STOCKS,CLOSTLV,_Z,ABRBILT,MT,WEIGHT,KT
STOCKS,NONBIOJETK,MALTA,SABRBILT,O4667,STOCKS,CLOSTLV,_Z,ABRBILT,MT,WEIGHT,KT
STOCKS,OTHKERO,MALTA,SABRBILT,O4669,STOCKS,CLOSTLV,_Z,ABRBILT,MT,WEIGHT,KT
STOCKS,DIESEL,MALTA,SABRBILT,O4678,STOCKS,CLOSTLV,_Z,ABRBILT,MT,WEIGHT,KT
STOCKS,HEATOIL,MALTA,SABRBILT,O4679,STOCKS,CLOSTLV,_Z,ABRBILT,MT,WEIGHT,KT
STOCKS,GASDIES,MALTA,SABRBILT,O4671,STOCKS,CLOSTLV,_Z,ABRBILT,MT,WEIGHT,KT
STOCKS,BIODIESEL,MALTA,SABRBILT,R5222,STOCKS,CLOSTLV,_Z,ABRBILT,MT,WEIGHT,KT
STOCKS,NONBIODIES,MALTA,SABRBILT,O4677,STOCKS,CLOSTLV,_Z,ABRBILT,MT,WEIGHT,KT
STOCKS,RESFUEL,MALTA,SABRBILT,O4680,STOCKS,CLOSTLV,_Z,ABRBILT,MT,WEIGHT,KT
STOCKS,LOWSULF,MALTA,SABRBILT,O4681,STOCKS,CLOSTLV,_Z,ABRBILT,MT,WEIGHT,KT
STOCKS,HIGHSULF,MALTA,SABRBILT,O4682,STOCKS,CLOSTLV,_Z,ABRBILT,MT,WEIGHT,KT
STOCKS,PETCOKE,MALTA,SABRBILT,O4694,STOCKS,CLOSTLV,_Z,ABRBILT,MT,WEIGHT,KT
STOCKS,OPRODS,MALTA,SABRBILT,O4690XO4694,STOCKS,CLOSTLV,_Z,ABRBILT,MT,WEIGHT,KT
STOCKS,TOTPRODS,MALTA,SABRBILT,O4600,STOCKS,CLOSTLV,_Z,ABRBILT,MT,WEIGHT,KT
STOCKS,TOTALOIL,MALTA,SABRBILT,O4000,STOCKS,CLOSTLV,_Z,ABRBILT,MT,WEIGHT,KT
STOCKS,CRUDEOIL,MEXICO,SABRBILT,O4100,STOCKS,CLOSTLV,_Z,ABRBILT,MX,WEIGHT,KT
STOCKS,NGL,MEXICO,SABRBILT,O4200,STOCKS,CLOSTLV,_Z,ABRBILT,MX,WEIGHT,KT
STOCKS,REFFEEDS,MEXICO,SABRBILT,O4300,STOCKS,CLOSTLV,_Z,ABRBILT,MX,WEIGHT,KT
STOCKS,ADDITIVE,MEXICO,SABRBILT,O4400,STOCKS,CLOSTLV,_Z,ABRBILT,MX,WEIGHT,KT
STOCKS,BIOFUELS,MEXICO,SABRBILT,O4410,STOCKS,CLOSTLV,_Z,ABRBILT,MX,WEIGHT,KT
STOCKS,NONCRUDE,MEXICO,SABRBILT,O4500,STOCKS,CLOSTLV,_Z,ABRBILT,MX,WEIGHT,KT
STOCKS,CRNGFEED,MEXICO,SABRBILT,O4A00,STOCKS,CLOSTLV,_Z,ABRBILT,MX,WEIGHT,KT
STOCKS,ETHANE,MEXICO,SABRBILT,O4620,STOCKS,CLOSTLV,_Z,ABRBILT,MX,WEIGHT,KT
STOCKS,LPG,MEXICO,SABRBILT,O4630,STOCKS,CLOSTLV,_Z,ABRBILT,MX,WEIGHT,KT
STOCKS,NAPHTHA,MEXICO,SABRBILT,O4640,STOCKS,CLOSTLV,_Z,ABRBILT,MX,WEIGHT,KT
STOCKS,MOTORGAS,MEXICO,SABRBILT,O4652,STOCKS,CLOSTLV,_Z,ABRBILT,MX,WEIGHT,KT
STOCKS,BIOGASOL,MEXICO,SABRBILT,R5212,STOCKS,CLOSTLV,_Z,ABRBILT,MX,WEIGHT,KT
STOCKS,NONBIOGASO,MEXICO,SABRBILT,O4657,STOCKS,CLOSTLV,_Z,ABRBILT,MX,WEIGHT,KT
STOCKS,AVGAS,MEXICO,SABRBILT,O4651,STOCKS,CLOSTLV,_Z,ABRBILT,MX,WEIGHT,KT
STOCKS,JETGAS,MEXICO,SABRBILT,O4653,STOCKS,CLOSTLV,_Z,ABRBILT,MX,WEIGHT,KT
STOCKS,JETKERO,MEXICO,SABRBILT,O4661,STOCKS,CLOSTLV,_Z,ABRBILT,MX,WEIGHT,KT
STOCKS,BIOJETKERO,MEXICO,SABRBILT,R5232,STOCKS,CLOSTLV,_Z,ABRBILT,MX,WEIGHT,KT
STOCKS,NONBIOJETK,MEXICO,SABRBILT,O4667,STOCKS,CLOSTLV,_Z,ABRBILT,MX,WEIGHT,KT
STOCKS,OTHKERO,MEXICO,SABRBILT,O4669,STOCKS,CLOSTLV,_Z,ABRBILT,MX,WEIGHT,KT
STOCKS,DIESEL,MEXICO,SABRBILT,O4678,STOCKS,CLOSTLV,_Z,ABRBILT,MX,WEIGHT,KT
STOCKS,HEATOIL,MEXICO,SABRBILT,O4679,STOCKS,CLOSTLV,_Z,ABRBILT,MX,WEIGHT,KT
STOCKS,GASDIES,MEXICO,SABRBILT,O4671,STOCKS,CLOSTLV,_Z,ABRBILT,MX,WEIGHT,KT
STOCKS,BIODIESEL,MEXICO,SABRBILT,R5222,STOCKS,CLOSTLV,_Z,ABRBILT,MX,WEIGHT,KT
STOCKS,NONBIODIES,MEXICO,SABRBILT,O4677,STOCKS,CLOSTLV,_Z,ABRBILT,MX,WEIGHT,KT
STOCKS,RESFUEL,MEXICO,SABRBILT,O4680,STOCKS,CLOSTLV,_Z,ABRBILT,MX,WEIGHT,KT
STOCKS,LOWSULF,MEXICO,SABRBILT,O4681,STOCKS,CLOSTLV,_Z,ABRBILT,MX,WEIGHT,KT
STOCKS,HIGHSULF,MEXICO,SABRBILT,O4682,STOCKS,CLOSTLV,_Z,ABRBILT,MX,WEIGHT,KT
STOCKS,PETCOKE,MEXICO,SABRBILT,O4694,STOCKS,CLOSTLV,_Z,ABRBILT,MX,WEIGHT,KT
STOCKS,OPRODS,MEXICO,SABRBILT,O4690XO4694,STOCKS,CLOSTLV,_Z,ABRBILT,MX,WEIGHT,KT
STOCKS,TOTPRODS,MEXICO,SABRBILT,O4600,STOCKS,CLOSTLV,_Z,ABRBILT,MX,WEIGHT,KT
STOCKS,TOTALOIL,MEXICO,SABRBILT,O4000,STOCKS,CLOSTLV,_Z,ABRBILT,MX,WEIGHT,KT
STOCKS,CRUDEOIL,MOLDOVA,SABRBILT,O4100,STOCKS,CLOSTLV,_Z,ABRBILT,MD,WEIGHT,KT
STOCKS,NGL,MOLDOVA,SABRBILT,O4200,STOCKS,CLOSTLV,_Z,ABRBILT,MD,WEIGHT,KT
STOCKS,REFFEEDS,MOLDOVA,SABRBILT,O4300,STOCKS,CLOSTLV,_Z,ABRBILT,MD,WEIGHT,KT
STOCKS,ADDITIVE,MOLDOVA,SABRBILT,O4400,STOCKS,CLOSTLV,_Z,ABRBILT,MD,WEIGHT,KT
STOCKS,BIOFUELS,MOLDOVA,SABRBILT,O4410,STOCKS,CLOSTLV,_Z,ABRBILT,MD,WEIGHT,KT
STOCKS,NONCRUDE,MOLDOVA,SABRBILT,O4500,STOCKS,CLOSTLV,_Z,ABRBILT,MD,WEIGHT,KT
STOCKS,CRNGFEED,MOLDOVA,SABRBILT,O4A00,STOCKS,CLOSTLV,_Z,ABRBILT,MD,WEIGHT,KT
STOCKS,ETHANE,MOLDOVA,SABRBILT,O4620,STOCKS,CLOSTLV,_Z,ABRBILT,MD,WEIGHT,KT
STOCKS,LPG,MOLDOVA,SABRBILT,O4630,STOCKS,CLOSTLV,_Z,ABRBILT,MD,WEIGHT,KT
STOCKS,NAPHTHA,MOLDOVA,SABRBILT,O4640,STOCKS,CLOSTLV,_Z,ABRBILT,MD,WEIGHT,KT
STOCKS,MOTORGAS,MOLDOVA,SABRBILT,O4652,STOCKS,CLOSTLV,_Z,ABRBILT,MD,WEIGHT,KT
STOCKS,BIOGASOL,MOLDOVA,SABRBILT,R5212,STOCKS,CLOSTLV,_Z,ABRBILT,MD,WEIGHT,KT
STOCKS,NONBIOGASO,MOLDOVA,SABRBILT,O4657,STOCKS,CLOSTLV,_Z,ABRBILT,MD,WEIGHT,KT
STOCKS,AVGAS,MOLDOVA,SABRBILT,O4651,STOCKS,CLOSTLV,_Z,ABRBILT,MD,WEIGHT,KT
STOCKS,JETGAS,MOLDOVA,SABRBILT,O4653,STOCKS,CLOSTLV,_Z,ABRBILT,MD,WEIGHT,KT
STOCKS,JETKERO,MOLDOVA,SABRBILT,O4661,STOCKS,CLOSTLV,_Z,ABRBILT,MD,WEIGHT,KT
STOCKS,BIOJETKERO,MOLDOVA,SABRBILT,R5232,STOCKS,CLOSTLV,_Z,ABRBILT,MD,WEIGHT,KT
STOCKS,NONBIOJETK,MOLDOVA,SABRBILT,O4667,STOCKS,CLOSTLV,_Z,ABRBILT,MD,WEIGHT,KT
STOCKS,OTHKERO,MOLDOVA,SABRBILT,O4669,STOCKS,CLOSTLV,_Z,ABRBILT,MD,WEIGHT,KT
STOCKS,DIESEL,MOLDOVA,SABRBILT,O4678,STOCKS,CLOSTLV,_Z,ABRBILT,MD,WEIGHT,KT
STOCKS,HEATOIL,MOLDOVA,SABRBILT,O4679,STOCKS,CLOSTLV,_Z,ABRBILT,MD,WEIGHT,KT
STOCKS,GASDIES,MOLDOVA,SABRBILT,O4671,STOCKS,CLOSTLV,_Z,ABRBILT,MD,WEIGHT,KT
STOCKS,BIODIESEL,MOLDOVA,SABRBILT,R5222,STOCKS,CLOSTLV,_Z,ABRBILT,MD,WEIGHT,KT
STOCKS,NONBIODIES,MOLDOVA,SABRBILT,O4677,STOCKS,CLOSTLV,_Z,ABRBILT,MD,WEIGHT,KT
STOCKS,RESFUEL,MOLDOVA,SABRBILT,O4680,STOCKS,CLOSTLV,_Z,ABRBILT,MD,WEIGHT,KT
STOCKS,LOWSULF,MOLDOVA,SABRBILT,O4681,STOCKS,CLOSTLV,_Z,ABRBILT,MD,WEIGHT,KT
STOCKS,HIGHSULF,MOLDOVA,SABRBILT,O4682,STOCKS,CLOSTLV,_Z,ABRBILT,MD,WEIGHT,KT
STOCKS,PETCOKE,MOLDOVA,SABRBILT,O4694,STOCKS,CLOSTLV,_Z,ABRBILT,MD,WEIGHT,KT
STOCKS,OPRODS,MOLDOVA,SABRBILT,O4690XO4694,STOCKS,CLOSTLV,_Z,ABRBILT,MD,WEIGHT,KT
STOCKS,TOTPRODS,MOLDOVA,SABRBILT,O4600,STOCKS,CLOSTLV,_Z,ABRBILT,MD,WEIGHT,KT
STOCKS,TOTALOIL,MOLDOVA,SABRBILT,O4000,STOCKS,CLOSTLV,_Z,ABRBILT,MD,WEIGHT,KT
STOCKS,CRUDEOIL,MONTENEGRO,SABRBILT,O4100,STOCKS,CLOSTLV,_Z,ABRBILT,ME,WEIGHT,KT
STOCKS,NGL,MONTENEGRO,SABRBILT,O4200,STOCKS,CLOSTLV,_Z,ABRBILT,ME,WEIGHT,KT
STOCKS,REFFEEDS,MONTENEGRO,SABRBILT,O4300,STOCKS,CLOSTLV,_Z,ABRBILT,ME,WEIGHT,KT
STOCKS,ADDITIVE,MONTENEGRO,SABRBILT,O4400,STOCKS,CLOSTLV,_Z,ABRBILT,ME,WEIGHT,KT
STOCKS,BIOFUELS,MONTENEGRO,SABRBILT,O4410,STOCKS,CLOSTLV,_Z,ABRBILT,ME,WEIGHT,KT
STOCKS,NONCRUDE,MONTENEGRO,SABRBILT,O4500,STOCKS,CLOSTLV,_Z,ABRBILT,ME,WEIGHT,KT
STOCKS,CRNGFEED,MONTENEGRO,SABRBILT,O4A00,STOCKS,CLOSTLV,_Z,ABRBILT,ME,WEIGHT,KT
STOCKS,ETHANE,MONTENEGRO,SABRBILT,O4620,STOCKS,CLOSTLV,_Z,ABRBILT,ME,WEIGHT,KT
STOCKS,LPG,MONTENEGRO,SABRBILT,O4630,STOCKS,CLOSTLV,_Z,ABRBILT,ME,WEIGHT,KT
STOCKS,NAPHTHA,MONTENEGRO,SABRBILT,O4640,STOCKS,CLOSTLV,_Z,ABRBILT,ME,WEIGHT,KT
STOCKS,MOTORGAS,MONTENEGRO,SABRBILT,O4652,STOCKS,CLOSTLV,_Z,ABRBILT,ME,WEIGHT,KT
STOCKS,BIOGASOL,MONTENEGRO,SABRBILT,R5212,STOCKS,CLOSTLV,_Z,ABRBILT,ME,WEIGHT,KT
STOCKS,NONBIOGASO,MONTENEGRO,SABRBILT,O4657,STOCKS,CLOSTLV,_Z,ABRBILT,ME,WEIGHT,KT
STOCKS,AVGAS,MONTENEGRO,SABRBILT,O4651,STOCKS,CLOSTLV,_Z,ABRBILT,ME,WEIGHT,KT
STOCKS,JETGAS,MONTENEGRO,SABRBILT,O4653,STOCKS,CLOSTLV,_Z,ABRBILT,ME,WEIGHT,KT
STOCKS,JETKERO,MONTENEGRO,SABRBILT,O4661,STOCKS,CLOSTLV,_Z,ABRBILT,ME,WEIGHT,KT
STOCKS,BIOJETKERO,MONTENEGRO,SABRBILT,R5232,STOCKS,CLOSTLV,_Z,ABRBILT,ME,WEIGHT,KT
STOCKS,NONBIOJETK,MONTENEGRO,SABRBILT,O4667,STOCKS,CLOSTLV,_Z,ABRBILT,ME,WEIGHT,KT
STOCKS,OTHKERO,MONTENEGRO,SABRBILT,O4669,STOCKS,CLOSTLV,_Z,ABRBILT,ME,WEIGHT,KT
STOCKS,DIESEL,MONTENEGRO,SABRBILT,O4678,STOCKS,CLOSTLV,_Z,ABRBILT,ME,WEIGHT,KT
STOCKS,HEATOIL,MONTENEGRO,SABRBILT,O4679,STOCKS,CLOSTLV,_Z,ABRBILT,ME,WEIGHT,KT
STOCKS,GASDIES,MONTENEGRO,SABRBILT,O4671,STOCKS,CLOSTLV,_Z,ABRBILT,ME,WEIGHT,KT
STOCKS,BIODIESEL,MONTENEGRO,SABRBILT,R5222,STOCKS,CLOSTLV,_Z,ABRBILT,ME,WEIGHT,KT
STOCKS,NONBIODIES,MONTENEGRO,SABRBILT,O4677,STOCKS,CLOSTLV,_Z,ABRBILT,ME,WEIGHT,KT
STOCKS,RESFUEL,MONTENEGRO,SABRBILT,O4680,STOCKS,CLOSTLV,_Z,ABRBILT,ME,WEIGHT,KT
STOCKS,LOWSULF,MONTENEGRO,SABRBILT,O4681,STOCKS,CLOSTLV,_Z,ABRBILT,ME,WEIGHT,KT
STOCKS,HIGHSULF,MONTENEGRO,SABRBILT,O4682,STOCKS,CLOSTLV,_Z,ABRBILT,ME,WEIGHT,KT
STOCKS,PETCOKE,MONTENEGRO,SABRBILT,O4694,STOCKS,CLOSTLV,_Z,ABRBILT,ME,WEIGHT,KT
STOCKS,OPRODS,MONTENEGRO,SABRBILT,O4690XO4694,STOCKS,CLOSTLV,_Z,ABRBILT,ME,WEIGHT,KT
STOCKS,TOTPRODS,MONTENEGRO,SABRBILT,O4600,STOCKS,CLOSTLV,_Z,ABRBILT,ME,WEIGHT,KT
STOCKS,TOTALOIL,MONTENEGRO,SABRBILT,O4000,STOCKS,CLOSTLV,_Z,ABRBILT,ME,WEIGHT,KT
STOCKS,CRUDEOIL,NETHLAND,SABRBILT,O4100,STOCKS,CLOSTLV,_Z,ABRBILT,NL,WEIGHT,KT
STOCKS,NGL,NETHLAND,SABRBILT,O4200,STOCKS,CLOSTLV,_Z,ABRBILT,NL,WEIGHT,KT
STOCKS,REFFEEDS,NETHLAND,SABRBILT,O4300,STOCKS,CLOSTLV,_Z,ABRBILT,NL,WEIGHT,KT
STOCKS,ADDITIVE,NETHLAND,SABRBILT,O4400,STOCKS,CLOSTLV,_Z,ABRBILT,NL,WEIGHT,KT
STOCKS,BIOFUELS,NETHLAND,SABRBILT,O4410,STOCKS,CLOSTLV,_Z,ABRBILT,NL,WEIGHT,KT
STOCKS,NONCRUDE,NETHLAND,SABRBILT,O4500,STOCKS,CLOSTLV,_Z,ABRBILT,NL,WEIGHT,KT
STOCKS,CRNGFEED,NETHLAND,SABRBILT,O4A00,STOCKS,CLOSTLV,_Z,ABRBILT,NL,WEIGHT,KT
STOCKS,ETHANE,NETHLAND,SABRBILT,O4620,STOCKS,CLOSTLV,_Z,ABRBILT,NL,WEIGHT,KT
STOCKS,LPG,NETHLAND,SABRBILT,O4630,STOCKS,CLOSTLV,_Z,ABRBILT,NL,WEIGHT,KT
STOCKS,NAPHTHA,NETHLAND,SABRBILT,O4640,STOCKS,CLOSTLV,_Z,ABRBILT,NL,WEIGHT,KT
STOCKS,MOTORGAS,NETHLAND,SABRBILT,O4652,STOCKS,CLOSTLV,_Z,ABRBILT,NL,WEIGHT,KT
STOCKS,BIOGASOL,NETHLAND,SABRBILT,R5212,STOCKS,CLOSTLV,_Z,ABRBILT,NL,WEIGHT,KT
STOCKS,NONBIOGASO,NETHLAND,SABRBILT,O4657,STOCKS,CLOSTLV,_Z,ABRBILT,NL,WEIGHT,KT
STOCKS,AVGAS,NETHLAND,SABRBILT,O4651,STOCKS,CLOSTLV,_Z,ABRBILT,NL,WEIGHT,KT
STOCKS,JETGAS,NETHLAND,SABRBILT,O4653,STOCKS,CLOSTLV,_Z,ABRBILT,NL,WEIGHT,KT
STOCKS,JETKERO,NETHLAND,SABRBILT,O4661,STOCKS,CLOSTLV,_Z,ABRBILT,NL,WEIGHT,KT
STOCKS,BIOJETKERO,NETHLAND,SABRBILT,R5232,STOCKS,CLOSTLV,_Z,ABRBILT,NL,WEIGHT,KT
STOCKS,NONBIOJETK,NETHLAND,SABRBILT,O4667,STOCKS,CLOSTLV,_Z,ABRBILT,NL,WEIGHT,KT
STOCKS,OTHKERO,NETHLAND,SABRBILT,O4669,STOCKS,CLOSTLV,_Z,ABRBILT,NL,WEIGHT,KT
STOCKS,DIESEL,NETHLAND,SABRBILT,O4678,STOCKS,CLOSTLV,_Z,ABRBILT,NL,WEIGHT,KT
STOCKS,HEATOIL,NETHLAND,SABRBILT,O4679,STOCKS,CLOSTLV,_Z,ABRBILT,NL,WEIGHT,KT
STOCKS,GASDIES,NETHLAND,SABRBILT,O4671,STOCKS,CLOSTLV,_Z,ABRBILT,NL,WEIGHT,KT
STOCKS,BIODIESEL,NETHLAND,SABRBILT,R5222,STOCKS,CLOSTLV,_Z,ABRBILT,NL,WEIGHT,KT
STOCKS,NONBIODIES,NETHLAND,SABRBILT,O4677,STOCKS,CLOSTLV,_Z,ABRBILT,NL,WEIGHT,KT
STOCKS,RESFUEL,NETHLAND,SABRBILT,O4680,STOCKS,CLOSTLV,_Z,ABRBILT,NL,WEIGHT,KT
STOCKS,LOWSULF,NETHLAND,SABRBILT,O4681,STOCKS,CLOSTLV,_Z,ABRBILT,NL,WEIGHT,KT
STOCKS,HIGHSULF,NETHLAND,SABRBILT,O4682,STOCKS,CLOSTLV,_Z,ABRBILT,NL,WEIGHT,KT
STOCKS,PETCOKE,NETHLAND,SABRBILT,O4694,STOCKS,CLOSTLV,_Z,ABRBILT,NL,WEIGHT,KT
STOCKS,OPRODS,NETHLAND,SABRBILT,O4690XO4694,STOCKS,CLOSTLV,_Z,ABRBILT,NL,WEIGHT,KT
STOCKS,TOTPRODS,NETHLAND,SABRBILT,O4600,STOCKS,CLOSTLV,_Z,ABRBILT,NL,WEIGHT,KT
STOCKS,TOTALOIL,NETHLAND,SABRBILT,O4000,STOCKS,CLOSTLV,_Z,ABRBILT,NL,WEIGHT,KT
STOCKS,CRUDEOIL,NZ,SABRBILT,O4100,STOCKS,CLOSTLV,_Z,ABRBILT,NZ,WEIGHT,KT
STOCKS,NGL,NZ,SABRBILT,O4200,STOCKS,CLOSTLV,_Z,ABRBILT,NZ,WEIGHT,KT
STOCKS,REFFEEDS,NZ,SABRBILT,O4300,STOCKS,CLOSTLV,_Z,ABRBILT,NZ,WEIGHT,KT
STOCKS,ADDITIVE,NZ,SABRBILT,O4400,STOCKS,CLOSTLV,_Z,ABRBILT,NZ,WEIGHT,KT
STOCKS,BIOFUELS,NZ,SABRBILT,O4410,STOCKS,CLOSTLV,_Z,ABRBILT,NZ,WEIGHT,KT
STOCKS,NONCRUDE,NZ,SABRBILT,O4500,STOCKS,CLOSTLV,_Z,ABRBILT,NZ,WEIGHT,KT
STOCKS,CRNGFEED,NZ,SABRBILT,O4A00,STOCKS,CLOSTLV,_Z,ABRBILT,NZ,WEIGHT,KT
STOCKS,ETHANE,NZ,SABRBILT,O4620,STOCKS,CLOSTLV,_Z,ABRBILT,NZ,WEIGHT,KT
STOCKS,LPG,NZ,SABRBILT,O4630,STOCKS,CLOSTLV,_Z,ABRBILT,NZ,WEIGHT,KT
STOCKS,NAPHTHA,NZ,SABRBILT,O4640,STOCKS,CLOSTLV,_Z,ABRBILT,NZ,WEIGHT,KT
STOCKS,MOTORGAS,NZ,SABRBILT,O4652,STOCKS,CLOSTLV,_Z,ABRBILT,NZ,WEIGHT,KT
STOCKS,BIOGASOL,NZ,SABRBILT,R5212,STOCKS,CLOSTLV,_Z,ABRBILT,NZ,WEIGHT,KT
STOCKS,NONBIOGASO,NZ,SABRBILT,O4657,STOCKS,CLOSTLV,_Z,ABRBILT,NZ,WEIGHT,KT
STOCKS,AVGAS,NZ,SABRBILT,O4651,STOCKS,CLOSTLV,_Z,ABRBILT,NZ,WEIGHT,KT
STOCKS,JETGAS,NZ,SABRBILT,O4653,STOCKS,CLOSTLV,_Z,ABRBILT,NZ,WEIGHT,KT
STOCKS,JETKERO,NZ,SABRBILT,O4661,STOCKS,CLOSTLV,_Z,ABRBILT,NZ,WEIGHT,KT
STOCKS,BIOJETKERO,NZ,SABRBILT,R5232,STOCKS,CLOSTLV,_Z,ABRBILT,NZ,WEIGHT,KT
STOCKS,NONBIOJETK,NZ,SABRBILT,O4667,STOCKS,CLOSTLV,_Z,ABRBILT,NZ,WEIGHT,KT
STOCKS,OTHKERO,NZ,SABRBILT,O4669,STOCKS,CLOSTLV,_Z,ABRBILT,NZ,WEIGHT,KT
STOCKS,DIESEL,NZ,SABRBILT,O4678,STOCKS,CLOSTLV,_Z,ABRBILT,NZ,WEIGHT,KT
STOCKS,HEATOIL,NZ,SABRBILT,O4679,STOCKS,CLOSTLV,_Z,ABRBILT,NZ,WEIGHT,KT
STOCKS,GASDIES,NZ,SABRBILT,O4671,STOCKS,CLOSTLV,_Z,ABRBILT,NZ,WEIGHT,KT
STOCKS,BIODIESEL,NZ,SABRBILT,R5222,STOCKS,CLOSTLV,_Z,ABRBILT,NZ,WEIGHT,KT
STOCKS,NONBIODIES,NZ,SABRBILT,O4677,STOCKS,CLOSTLV,_Z,ABRBILT,NZ,WEIGHT,KT
STOCKS,RESFUEL,NZ,SABRBILT,O4680,STOCKS,CLOSTLV,_Z,ABRBILT,NZ,WEIGHT,KT
STOCKS,LOWSULF,NZ,SABRBILT,O4681,STOCKS,CLOSTLV,_Z,ABRBILT,NZ,WEIGHT,KT
STOCKS,HIGHSULF,NZ,SABRBILT,O4682,STOCKS,CLOSTLV,_Z,ABRBILT,NZ,WEIGHT,KT
STOCKS,PETCOKE,NZ,SABRBILT,O4694,STOCKS,CLOSTLV,_Z,ABRBILT,NZ,WEIGHT,KT
STOCKS,OPRODS,NZ,SABRBILT,O4690XO4694,STOCKS,CLOSTLV,_Z,ABRBILT,NZ,WEIGHT,KT
STOCKS,TOTPRODS,NZ,SABRBILT,O4600,STOCKS,CLOSTLV,_Z,ABRBILT,NZ,WEIGHT,KT
STOCKS,TOTALOIL,NZ,SABRBILT,O4000,STOCKS,CLOSTLV,_Z,ABRBILT,NZ,WEIGHT,KT
STOCKS,CRUDEOIL,NORTHMACED,SABRBILT,O4100,STOCKS,CLOSTLV,_Z,ABRBILT,MK,WEIGHT,KT
STOCKS,NGL,NORTHMACED,SABRBILT,O4200,STOCKS,CLOSTLV,_Z,ABRBILT,MK,WEIGHT,KT
STOCKS,REFFEEDS,NORTHMACED,SABRBILT,O4300,STOCKS,CLOSTLV,_Z,ABRBILT,MK,WEIGHT,KT
STOCKS,ADDITIVE,NORTHMACED,SABRBILT,O4400,STOCKS,CLOSTLV,_Z,ABRBILT,MK,WEIGHT,KT
STOCKS,BIOFUELS,NORTHMACED,SABRBILT,O4410,STOCKS,CLOSTLV,_Z,ABRBILT,MK,WEIGHT,KT
STOCKS,NONCRUDE,NORTHMACED,SABRBILT,O4500,STOCKS,CLOSTLV,_Z,ABRBILT,MK,WEIGHT,KT
STOCKS,CRNGFEED,NORTHMACED,SABRBILT,O4A00,STOCKS,CLOSTLV,_Z,ABRBILT,MK,WEIGHT,KT
STOCKS,ETHANE,NORTHMACED,SABRBILT,O4620,STOCKS,CLOSTLV,_Z,ABRBILT,MK,WEIGHT,KT
STOCKS,LPG,NORTHMACED,SABRBILT,O4630,STOCKS,CLOSTLV,_Z,ABRBILT,MK,WEIGHT,KT
STOCKS,NAPHTHA,NORTHMACED,SABRBILT,O4640,STOCKS,CLOSTLV,_Z,ABRBILT,MK,WEIGHT,KT
STOCKS,MOTORGAS,NORTHMACED,SABRBILT,O4652,STOCKS,CLOSTLV,_Z,ABRBILT,MK,WEIGHT,KT
STOCKS,BIOGASOL,NORTHMACED,SABRBILT,R5212,STOCKS,CLOSTLV,_Z,ABRBILT,MK,WEIGHT,KT
STOCKS,NONBIOGASO,NORTHMACED,SABRBILT,O4657,STOCKS,CLOSTLV,_Z,ABRBILT,MK,WEIGHT,KT
STOCKS,AVGAS,NORTHMACED,SABRBILT,O4651,STOCKS,CLOSTLV,_Z,ABRBILT,MK,WEIGHT,KT
STOCKS,JETGAS,NORTHMACED,SABRBILT,O4653,STOCKS,CLOSTLV,_Z,ABRBILT,MK,WEIGHT,KT
STOCKS,JETKERO,NORTHMACED,SABRBILT,O4661,STOCKS,CLOSTLV,_Z,ABRBILT,MK,WEIGHT,KT
STOCKS,BIOJETKERO,NORTHMACED,SABRBILT,R5232,STOCKS,CLOSTLV,_Z,ABRBILT,MK,WEIGHT,KT
STOCKS,NONBIOJETK,NORTHMACED,SABRBILT,O4667,STOCKS,CLOSTLV,_Z,ABRBILT,MK,WEIGHT,KT
STOCKS,OTHKERO,NORTHMACED,SABRBILT,O4669,STOCKS,CLOSTLV,_Z,ABRBILT,MK,WEIGHT,KT
STOCKS,DIESEL,NORTHMACED,SABRBILT,O4678,STOCKS,CLOSTLV,_Z,ABRBILT,MK,WEIGHT,KT
STOCKS,HEATOIL,NORTHMACED,SABRBILT,O4679,STOCKS,CLOSTLV,_Z,ABRBILT,MK,WEIGHT,KT
STOCKS,GASDIES,NORTHMACED,SABRBILT,O4671,STOCKS,CLOSTLV,_Z,ABRBILT,MK,WEIGHT,KT
STOCKS,BIODIESEL,NORTHMACED,SABRBILT,R5222,STOCKS,CLOSTLV,_Z,ABRBILT,MK,WEIGHT,KT
STOCKS,NONBIODIES,NORTHMACED,SABRBILT,O4677,STOCKS,CLOSTLV,_Z,ABRBILT,MK,WEIGHT,KT
STOCKS,RESFUEL,NORTHMACED,SABRBILT,O4680,STOCKS,CLOSTLV,_Z,ABRBILT,MK,WEIGHT,KT
STOCKS,LOWSULF,NORTHMACED,SABRBILT,O4681,STOCKS,CLOSTLV,_Z,ABRBILT,MK,WEIGHT,KT
STOCKS,HIGHSULF,NORTHMACED,SABRBILT,O4682,STOCKS,CLOSTLV,_Z,ABRBILT,MK,WEIGHT,KT
